Time, s;Volts, V;Amps, A;Ah0;Wh0;Ah1;Wh1;W;Tc
9.423;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
9.641;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
9.828;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
10.015;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
10.234;5.02980;0.070260;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
10.421;5.02980;0.070260;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
10.639;5.02970;0.070260;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
10.827;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
11.076;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
11.263;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
11.419;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
11.669;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
11.856;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
12.075;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
12.262;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
12.480;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
12.667;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
12.855;5.02970;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
13.073;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
13.260;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
13.479;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
13.666;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
13.853;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
14.103;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
14.259;5.02970;0.070290;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
14.508;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
14.695;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
14.914;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
15.101;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
15.319;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
15.507;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
15.694;5.02980;0.070280;0.0000;0.0000;0.1390;0.7050;0.3528;24.0
15.912;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
16.099;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
16.318;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
16.505;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
16.755;5.02980;0.070270;0.0000;0.0000;0.1390;0.7050;0.3527;24.0
16.942;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
17.129;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
17.347;5.02980;0.070240;0.0000;0.0000;0.1390;0.7060;0.3526;24.0
17.535;5.02980;0.070240;0.0000;0.0000;0.1390;0.7060;0.3526;24.0
17.753;5.02970;0.070240;0.0000;0.0000;0.1390;0.7060;0.3526;24.0
17.940;5.02970;0.070250;0.0000;0.0000;0.1390;0.7060;0.3526;24.0
18.159;5.02980;0.070250;0.0000;0.0000;0.1390;0.7060;0.3526;24.0
18.346;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
18.533;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
18.751;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
18.939;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
19.188;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
19.344;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
19.531;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
19.781;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
19.968;5.02980;0.070260;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
20.187;5.02980;0.070270;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
20.374;5.02980;0.070270;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
20.592;5.02980;0.070270;0.0000;0.0000;0.1390;0.7060;0.3527;24.0
20.779;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
20.967;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
21.185;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
21.372;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
21.591;5.02980;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
21.778;5.02980;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
22.027;5.02970;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
22.215;5.02970;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
22.371;5.02970;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
22.620;5.02970;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
22.807;5.02970;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
23.026;5.02970;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
23.213;5.02970;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
23.431;5.02970;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
23.619;5.02970;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
23.806;5.02980;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
24.024;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
24.211;5.02980;0.070280;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
24.430;5.02990;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
24.617;5.02990;0.070290;0.0000;0.0000;0.1390;0.7060;0.3528;24.0
24.867;5.03000;0.070290;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
25.054;5.03000;0.070290;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
25.210;5.03000;0.070290;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
25.459;5.03000;0.070290;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
25.647;5.03000;0.070290;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
25.865;5.03010;0.070280;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
26.052;5.03010;0.070280;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
26.271;5.03020;0.070280;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
26.458;5.03020;0.070280;0.0000;0.0000;0.1390;0.7060;0.3535;24.0
26.676;5.03040;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
26.863;5.03040;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
27.051;5.03040;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
27.300;5.03040;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
27.456;5.03040;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
27.644;5.03030;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
27.893;5.03030;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
28.080;5.03020;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
28.299;5.03020;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
28.486;5.03020;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
28.704;5.03010;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
28.892;5.03010;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
29.110;5.03020;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
29.297;5.03020;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
29.484;5.03010;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
29.703;5.03010;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
29.890;5.03010;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
30.077;5.03000;0.070270;0.0000;0.0000;0.1390;0.7070;0.3534;24.0
30.327;5.03000;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
30.483;5.02990;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
30.732;5.02990;0.070270;0.0000;0.0000;0.1390;0.7070;0.3527;24.0
30.920;5.02980;0.070270;0.0000;0.0000;0.1390;0.7070;0.3527;24.0
31.138;5.02980;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
31.325;5.02980;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
31.544;5.02990;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
31.731;5.02990;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
31.918;5.02990;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
32.136;5.02990;0.070280;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
32.324;5.03000;0.070280;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
32.511;5.03000;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
32.760;5.03000;0.070290;0.0000;0.0000;0.1390;0.7070;0.3535;24.0
32.948;5.02990;0.070290;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
33.166;5.02990;0.070290;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
33.353;5.02990;0.070290;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
33.572;5.02990;0.070290;0.0000;0.0000;0.1390;0.7070;0.3528;24.0
33.759;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
33.977;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
34.164;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
34.352;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
34.570;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
34.757;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
35.007;5.03000;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
35.163;5.03010;0.070290;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
35.350;5.03010;0.070280;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
35.600;5.03010;0.070280;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
35.787;5.03000;0.070280;0.0000;0.0000;0.1400;0.7070;0.3535;24.0
36.005;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
36.192;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
36.411;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
36.598;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
36.785;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
37.004;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
37.191;5.03000;0.070270;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
37.440;5.03000;0.070260;0.0000;0.0000;0.1400;0.7070;0.3534;24.0
37.596;5.02990;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
37.784;5.02990;0.070250;0.0000;0.0000;0.1400;0.7080;0.3526;24.0
38.033;5.02980;0.070250;0.0000;0.0000;0.1400;0.7080;0.3526;24.0
38.220;5.02980;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
38.439;5.02980;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
38.626;5.02980;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
38.844;5.02980;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
39.032;5.02970;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
39.250;5.02970;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
39.437;5.02970;0.070260;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
39.656;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
39.843;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
40.030;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
40.280;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
40.436;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
40.623;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
40.872;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
41.060;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
41.278;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
41.465;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
41.684;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
41.871;5.02980;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
42.089;5.02980;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
42.276;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
42.464;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
42.682;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
42.869;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
43.134;5.02970;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
43.306;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
43.462;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
43.712;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
43.899;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
44.102;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
44.304;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
44.523;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
44.710;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
44.928;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
45.116;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
45.303;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
45.521;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
45.708;5.02960;0.070290;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
45.896;5.02960;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
46.145;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
46.301;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
46.551;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
46.738;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
46.956;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
47.144;5.02970;0.070280;0.0000;0.0000;0.1400;0.7080;0.3528;24.0
47.331;5.02970;0.070270;0.0000;0.0000;0.1400;0.7080;0.3527;24.0
47.549;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
47.736;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
47.955;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
48.142;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
48.360;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
48.548;5.02970;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
48.797;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
48.984;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
49.172;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
49.390;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
49.577;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
49.796;5.02970;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
49.983;5.02960;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
50.201;5.02960;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
50.388;5.02960;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
50.576;5.02960;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
50.794;5.02960;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
50.981;5.02960;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
51.231;5.02960;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
51.387;5.02950;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
51.574;5.02950;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
51.824;5.02950;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
52.011;5.02950;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
52.229;5.02940;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
52.416;5.02940;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
52.604;5.02940;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
52.822;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
53.009;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
53.228;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
53.415;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
53.664;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
53.820;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
54.008;5.02930;0.070280;0.0000;0.0000;0.1400;0.7090;0.3528;24.0
54.320;5.02920;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
54.444;5.02920;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
54.663;5.02920;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
54.850;5.02920;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
55.068;5.02920;0.070270;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
55.256;5.02920;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
55.443;5.02920;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
55.661;5.02930;0.070260;0.0000;0.0000;0.1400;0.7090;0.3527;24.0
55.848;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
56.067;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
56.254;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
56.441;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
56.691;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
56.878;5.02930;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
57.096;5.02940;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
57.284;5.02940;0.070250;0.0000;0.0000;0.1400;0.7090;0.3526;24.0
57.502;5.02940;0.070250;0.0000;0.0000;0.1400;0.7100;0.3526;24.0
57.689;5.02940;0.070250;0.0000;0.0000;0.1400;0.7100;0.3526;24.0
57.908;5.02950;0.070250;0.0000;0.0000;0.1400;0.7100;0.3526;24.0
58.095;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
58.282;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
58.532;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
58.719;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
58.875;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
59.125;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
59.312;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
59.530;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
59.717;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
59.936;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
60.217;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
60.341;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
60.529;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
60.716;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
60.965;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
61.121;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
61.309;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
61.558;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
61.745;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
61.964;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
62.151;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
62.369;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
62.557;5.02940;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
62.775;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
62.962;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
63.149;5.02950;0.070260;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
63.368;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
63.555;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
63.742;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
63.992;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
64.179;5.02950;0.070270;0.0000;0.0000;0.1400;0.7100;0.3527;24.0
64.397;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
64.585;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
64.803;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
64.990;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
65.209;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
65.396;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
65.583;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
65.833;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
65.989;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
66.176;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
66.425;5.02950;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
66.613;5.02940;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
66.831;5.02940;0.070290;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
67.018;5.02940;0.070290;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
67.237;5.02940;0.070280;0.0000;0.0000;0.1400;0.7100;0.3528;24.0
67.424;5.02940;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
67.642;5.02940;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
67.829;5.02940;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
68.017;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
68.235;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
68.422;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
68.609;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
68.859;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
69.046;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
69.265;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
69.452;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
69.670;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
69.857;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
70.076;5.02950;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
70.263;5.02960;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
70.450;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
70.669;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
70.856;5.02970;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
71.105;5.02970;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
71.261;5.02970;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
71.449;5.02970;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
71.698;5.02960;0.070280;0.0000;0.0000;0.1400;0.7110;0.3528;24.0
71.885;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
72.104;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
72.291;5.02970;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
72.509;5.02970;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
72.697;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
72.884;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
73.102;5.02960;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
73.289;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
73.508;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
73.695;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
73.945;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
74.101;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
74.350;5.02960;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
74.569;5.02950;0.070260;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
74.709;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
74.927;5.02950;0.070270;0.0000;0.0000;0.1400;0.7110;0.3527;24.0
